Date,"Spot exchange rate, US $ into Sterling",FTSE100 daily return,10Y yield,yield-curve,bank rate,CPI,GDP,Unemployment
27-Sep-23,0.8244,-0.0043,4.383,-0.24,5.25,6.3,99.9992,4
26-Sep-23,0.8218,0.0002,4.356,-0.20,5.25,6.3,99.9992,4
25-Sep-23,0.8198,-0.0078,4.351,-0.21,5.25,6.3,99.9992,4
22-Sep-23,0.8153,0.0007,4.291,-0.27,5.25,6.3,99.9992,4
21-Sep-23,0.8138,-0.0069,4.315,-0.28,5.25,6.3,99.9992,4
20-Sep-23,0.8066,0.0093,4.271,-0.34,5.25,6.3,99.9992,4
19-Sep-23,0.8063,0.0009,4.380,-0.39,5.25,6.3,99.9992,4
18-Sep-23,0.8078,-0.0076,4.425,-0.37,5.25,6.3,99.9992,4
15-Sep-23,0.8068,0.0050,4.376,-0.38,5.25,6.3,99.9992,4
14-Sep-23,0.8055,0.0195,4.298,-0.40,5.25,6.3,99.9992,4
13-Sep-23,0.8006,-0.0002,4.380,-0.38,5.25,6.3,99.9992,4
12-Sep-23,0.8022,0.0041,4.452,-0.36,5.25,6.3,99.9992,4
11-Sep-23,0.7981,0.0025,4.516,-0.36,5.25,6.3,99.9992,4
08-Sep-23,0.801,0.0049,4.447,-0.38,5.25,6.3,99.9992,4
07-Sep-23,0.8015,0.0021,4.505,-0.40,5.25,6.3,99.9992,4
06-Sep-23,0.8006,-0.0016,4.577,-0.43,5.25,6.3,99.9992,4
05-Sep-23,0.7966,-0.0020,4.542,-0.47,5.25,6.3,99.9992,4
04-Sep-23,0.7925,-0.0016,4.500,-0.46,5.25,6.3,99.9992,4
01-Sep-23,0.7925,0.0034,4.438,-0.47,5.25,6.3,99.9992,4
31-Aug-23,0.7891,-0.0046,4.393,-0.51,5.25,6.3,99.9768,4.1
30-Aug-23,0.7857,0.0012,4.462,-0.53,5.25,6.3,99.9768,4.1
29-Aug-23,0.7943,0.0172,4.483,-0.55,5.25,6.3,99.9768,4.1
25-Aug-23,0.7966,0.0007,4.499,-0.58,5.25,6.3,99.9768,4.1
24-Aug-23,0.7906,0.0018,4.469,-0.54,5.25,6.3,99.9768,4.1
23-Aug-23,0.7885,0.0068,4.515,-0.50,5.25,6.3,99.9768,4.1
22-Aug-23,0.7854,0.0018,4.704,-0.50,5.25,6.3,99.9768,4.1
21-Aug-23,0.7857,-0.0006,4.760,-0.51,5.25,6.3,99.9768,4.1
18-Aug-23,0.7864,-0.0065,4.715,-0.52,5.25,6.3,99.9768,4.1
17-Aug-23,0.7839,-0.0063,4.750,-0.53,5.25,6.3,99.9768,4.1
16-Aug-23,0.7841,-0.0044,4.655,-0.53,5.25,6.3,99.9768,4.1
15-Aug-23,0.7846,-0.0157,4.627,-0.53,5.25,6.3,99.9768,4.1
14-Aug-23,0.7898,-0.0023,4.596,-0.51,5.25,6.3,99.9768,4.1
11-Aug-23,0.7866,-0.0124,4.556,-0.51,5.25,6.3,99.9768,4.1
10-Aug-23,0.7852,0.0041,4.404,-0.54,5.25,6.3,99.9768,4.1
09-Aug-23,0.7854,0.0080,4.417,-0.56,5.25,6.3,99.9768,4.1
08-Aug-23,0.7861,-0.0036,4.421,-0.55,5.25,6.3,99.9768,4.1
07-Aug-23,0.783,-0.0013,4.467,-0.49,5.25,6.3,99.9768,4.1
04-Aug-23,0.7839,0.0047,4.431,-0.50,5.25,6.3,99.9768,4.1
03-Aug-23,0.7876,-0.0043,4.487,-0.50,5.25,6.3,99.9768,4.1
02-Aug-23,0.7881,-0.0136,4.426,-0.61,5.00,6.3,99.9768,4.1
01-Aug-23,0.7836,-0.0043,4.421,-0.66,5.00,6.3,99.9768,4.1
31-Jul-23,0.7774,0.0007,4.290,-0.69,5.00,6.4,100.0952,4.3
28-Jul-23,0.7774,0.0002,4.344,-0.68,5.00,6.4,100.0952,4.3
27-Jul-23,0.7783,0.0021,4.305,-0.73,5.00,6.4,100.0952,4.3
26-Jul-23,0.7738,-0.0019,4.307,-0.78,5.00,6.4,100.0952,4.3
25-Jul-23,0.7778,0.0017,4.302,-0.71,5.00,6.4,100.0952,4.3
24-Jul-23,0.7802,0.0019,4.283,-0.69,5.00,6.4,100.0952,4.3
21-Jul-23,0.7785,0.0023,4.298,-0.69,5.00,6.4,100.0952,4.3
20-Jul-23,0.7781,0.0076,4.301,-0.73,5.00,6.4,100.0952,4.3
19-Jul-23,0.7761,0.0180,4.231,-0.70,5.00,6.4,100.0952,4.3
18-Jul-23,0.7645,0.0064,4.362,-0.77,5.00,6.4,100.0952,4.3
17-Jul-23,0.7644,-0.0038,4.467,-0.76,5.00,6.4,100.0952,4.3
14-Jul-23,0.7624,-0.0008,4.462,-0.80,5.00,6.4,100.0952,4.3
13-Jul-23,0.7625,0.0032,4.495,-0.76,5.00,6.4,100.0952,4.3
12-Jul-23,0.7694,0.0183,4.588,-0.76,5.00,6.4,100.0952,4.3
11-Jul-23,0.7754,0.0012,4.684,-0.80,5.00,6.4,100.0952,4.3
10-Jul-23,0.7803,0.0023,4.667,-0.79,5.00,6.4,100.0952,4.3
07-Jul-23,0.7797,-0.0032,4.665,-0.81,5.00,6.4,100.0952,4.3
06-Jul-23,0.7877,-0.0217,4.680,-0.91,5.00,6.4,100.0952,4.3
05-Jul-23,0.7864,-0.0103,4.520,-0.96,5.00,6.4,100.0952,4.3
04-Jul-23,0.7858,-0.0010,4.449,-0.97,5.00,6.4,100.0952,4.3
03-Jul-23,0.7881,-0.0006,4.481,-0.98,5.00,6.4,100.0952,4.3
30-Jun-23,0.7865,0.0080,4.445,-0.97,5.00,7.3,100.455,4.3
29-Jun-23,0.7926,-0.0038,4.434,-0.94,5.00,7.3,100.455,4.3
28-Jun-23,0.7928,0.0052,4.396,-0.93,5.00,7.3,100.455,4.3
27-Jun-23,0.7846,0.0011,4.434,-1.00,5.00,7.3,100.455,4.3
26-Jun-23,0.7868,-0.0011,4.378,-0.96,5.00,7.3,100.455,4.3
23-Jun-23,0.7867,-0.0054,4.370,-0.96,5.00,7.3,100.455,4.3
22-Jun-23,0.7851,-0.0076,4.419,-0.81,5.00,7.3,100.455,4.3
21-Jun-23,0.7855,-0.0013,4.448,-0.76,4.50,7.3,100.455,4.3
20-Jun-23,0.7852,-0.0025,4.379,-0.73,4.50,7.3,100.455,4.3
19-Jun-23,0.7815,-0.0071,4.527,-0.71,4.50,7.3,100.455,4.3
16-Jun-23,0.7805,0.0019,4.472,-0.65,4.50,7.3,100.455,4.3
15-Jun-23,0.7847,0.0034,4.446,-0.65,4.50,7.3,100.455,4.3
14-Jun-23,0.7876,0.0010,4.402,-0.59,4.50,7.3,100.455,4.3
13-Jun-23,0.7934,0.0032,4.458,-0.61,4.50,7.3,100.455,4.3
12-Jun-23,0.7994,0.0011,4.358,-0.49,4.50,7.3,100.455,4.3
09-Jun-23,0.7949,-0.0049,4.263,-0.49,4.50,7.3,100.455,4.3
08-Jun-23,0.7978,-0.0032,4.285,-0.45,4.50,7.3,100.455,4.3
07-Jun-23,0.8024,-0.0005,4.317,-0.51,4.50,7.3,100.455,4.3
06-Jun-23,0.8059,0.0037,4.243,-0.47,4.50,7.3,100.455,4.3
05-Jun-23,0.8058,-0.0010,4.241,-0.44,4.50,7.3,100.455,4.3
02-Jun-23,0.801,0.0156,4.179,-0.41,4.50,7.3,100.455,4.3
01-Jun-23,0.7985,0.0059,4.158,-0.37,4.50,7.3,100.455,4.3
31-May-23,0.8068,-0.0101,4.204,-0.35,4.50,7.9,99.8411,4.2
30-May-23,0.8057,-0.0138,4.261,-0.39,4.50,7.9,99.8411,4.2
26-May-23,0.8109,0.0074,4.383,-0.35,4.50,7.9,99.8411,4.2
25-May-23,0.8093,-0.0074,4.390,-0.37,4.50,7.9,99.8411,4.2
24-May-23,0.8086,-0.0175,4.222,-0.35,4.50,7.9,99.8411,4.2
23-May-23,0.8052,-0.0010,4.179,-0.18,4.50,7.9,99.8411,4.2
22-May-23,0.805,0.0018,4.060,-0.19,4.50,7.9,99.8411,4.2
19-May-23,0.8041,0.0019,4.019,-0.16,4.50,7.9,99.8411,4.2
18-May-23,0.8059,0.0025,3.973,-0.20,4.50,7.9,99.8411,4.2
17-May-23,0.8022,-0.0036,3.843,-0.23,4.50,7.9,99.8411,4.2
16-May-23,0.8004,-0.0034,3.830,-0.20,4.50,7.9,99.8411,4.2
15-May-23,0.7994,0.0030,3.830,-0.21,4.50,7.9,99.8411,4.2
12-May-23,0.8015,0.0031,3.787,-0.23,4.50,7.9,99.8411,4.2
11-May-23,0.7985,-0.0014,3.731,-0.23,4.50,7.9,99.8411,4.2
10-May-23,0.7925,-0.0029,3.805,-0.23,4.25,7.9,99.8411,4.2
09-May-23,0.7929,-0.0018,3.840,-0.22,4.25,7.9,99.8411,4.2
05-May-23,0.792,0.0098,3.781,-0.21,4.25,7.9,99.8411,4.2
04-May-23,0.7954,-0.0110,3.697,-0.24,4.25,7.9,99.8411,4.2
03-May-23,0.7979,0.0020,3.716,-0.29,4.25,7.9,99.8411,4.2
02-May-23,0.8018,-0.0124,3.693,-0.28,4.25,7.9,99.8411,4.2
28-Apr-23,0.7958,0.0050,3.742,-0.28,4.25,7.8,100.144,4
27-Apr-23,0.8004,-0.0027,3.801,-0.23,4.25,7.8,100.144,4
26-Apr-23,0.8018,-0.0049,3.717,-0.25,4.25,7.8,100.144,4
25-Apr-23,0.8063,-0.0027,3.700,-0.28,4.25,7.8,100.144,4
24-Apr-23,0.8028,-0.0002,3.772,-0.28,4.25,7.8,100.144,4
21-Apr-23,0.8066,0.0015,3.776,-0.27,4.25,7.8,100.144,4
20-Apr-23,0.8027,0.0005,3.788,-0.25,4.25,7.8,100.144,4
19-Apr-23,0.8032,-0.0013,3.858,-0.26,4.25,7.8,100.144,4
18-Apr-23,0.8046,0.0038,3.742,-0.23,4.25,7.8,100.144,4
17-Apr-23,0.8087,0.0010,3.699,-0.21,4.25,7.8,100.144,4
14-Apr-23,0.8036,0.0036,3.656,-0.23,4.25,7.8,100.144,4
13-Apr-23,0.7994,0.0024,3.568,-0.22,4.25,7.8,100.144,4
12-Apr-23,0.8022,0.0050,3.568,-0.22,4.25,7.8,100.144,4
11-Apr-23,0.8044,0.0057,3.544,-0.22,4.25,7.8,100.144,4
06-Apr-23,0.8042,0.0103,3.448,-0.21,4.25,7.8,100.144,4
05-Apr-23,0.8032,0.0037,3.454,-0.18,4.25,7.8,100.144,4
04-Apr-23,0.799,-0.0050,3.449,-0.19,4.25,7.8,100.144,4
03-Apr-23,0.8066,0.0054,3.425,-0.24,4.25,7.8,100.144,4
31-Mar-23,0.8088,0.0015,3.540,-0.23,4.25,8.9,99.9301,3.9
30-Mar-23,0.8078,0.0074,3.528,-0.22,4.25,8.9,99.9301,3.9
29-Mar-23,0.8123,0.0107,3.469,-0.21,4.25,8.9,99.9301,3.9
28-Mar-23,0.8112,0.0017,3.471,-0.18,4.25,8.9,99.9301,3.9
27-Mar-23,0.8147,0.0090,3.393,-0.22,4.25,8.9,99.9301,3.9
24-Mar-23,0.8181,-0.0126,3.307,-0.20,4.25,8.9,99.9301,3.9
23-Mar-23,0.812,-0.0089,3.392,-0.18,4.25,8.9,99.9301,3.9
22-Mar-23,0.8175,0.0041,3.510,-0.29,4.00,8.9,99.9301,3.9
21-Mar-23,0.8199,0.0179,3.406,-0.13,4.00,8.9,99.9301,3.9
20-Mar-23,0.816,0.0093,3.363,-0.12,4.00,8.9,99.9301,3.9
17-Mar-23,0.8237,-0.0101,3.315,-0.17,4.00,8.9,99.9301,3.9
16-Mar-23,0.8258,0.0089,3.404,-0.20,4.00,8.9,99.9301,3.9
15-Mar-23,0.8314,-0.0383,3.382,-0.19,4.00,8.9,99.9301,3.9
14-Mar-23,0.8233,0.0117,3.550,-0.21,4.00,8.9,99.9301,3.9
13-Mar-23,0.8224,-0.0258,3.430,-0.22,4.00,8.9,99.9301,3.9
10-Mar-23,0.8263,-0.0167,3.634,-0.22,4.00,8.9,99.9301,3.9
09-Mar-23,0.8409,-0.0063,3.812,-0.24,4.00,8.9,99.9301,3.9
08-Mar-23,0.8448,0.0013,3.767,-0.25,4.00,8.9,99.9301,3.9
07-Mar-23,0.8423,-0.0013,3.840,-0.19,4.00,8.9,99.9301,3.9
06-Mar-23,0.8332,-0.0022,3.852,-0.13,4.00,8.9,99.9301,3.9
03-Mar-23,0.8349,0.0004,3.873,-0.07,4.00,8.9,99.9301,3.9
02-Mar-23,0.8365,0.0037,3.881,-0.04,4.00,8.9,99.9301,3.9
01-Mar-23,0.8328,0.0049,3.851,-0.06,4.00,8.9,99.9301,3.9
28-Feb-23,0.826,-0.0074,3.860,-0.08,4.00,9.2,100.3393,4
27-Feb-23,0.8312,0.0072,3.844,-0.04,4.00,9.2,100.3393,4
24-Feb-23,0.8375,-0.0037,3.790,-0.03,4.00,9.2,100.3393,4
23-Feb-23,0.8317,-0.0029,3.741,0.00,4.00,9.2,100.3393,4
22-Feb-23,0.8287,-0.0059,3.735,0.01,4.00,9.2,100.3393,4
21-Feb-23,0.8238,-0.0046,3.715,0.03,4.00,9.2,100.3393,4
20-Feb-23,0.8314,0.0012,3.563,0.07,4.00,9.2,100.3393,4
17-Feb-23,0.8335,-0.0010,3.633,0.06,4.00,9.2,100.3393,4
16-Feb-23,0.8326,0.0018,3.612,0.05,4.00,9.2,100.3393,4
15-Feb-23,0.8331,0.0055,3.584,0.03,4.00,9.2,100.3393,4
14-Feb-23,0.8226,0.0008,3.578,-0.01,4.00,9.2,100.3393,4
13-Feb-23,0.8239,0.0083,3.523,0.05,4.00,9.2,100.3393,4
10-Feb-23,0.8282,-0.0036,3.525,0.06,4.00,9.2,100.3393,4
09-Feb-23,0.8218,0.0033,3.429,0.08,4.00,9.2,100.3393,4
08-Feb-23,0.828,0.0026,3.438,0.13,4.00,9.2,100.3393,4
07-Feb-23,0.8323,0.0036,3.423,0.09,4.00,9.2,100.3393,4
06-Feb-23,0.8324,-0.0082,3.354,0.09,4.00,9.2,100.3393,4
03-Feb-23,0.8261,0.0104,3.182,0.12,4.00,9.2,100.3393,4
02-Feb-23,0.8131,0.0076,3.138,0.11,4.00,9.2,100.3393,4
01-Feb-23,0.8113,-0.0014,3.440,0.13,3.50,9.2,100.3393,4
31-Jan-23,0.8125,-0.0017,3.460,0.12,3.50,8.8,100.119,4
30-Jan-23,0.8078,0.0025,3.458,0.11,3.50,8.8,100.119,4
27-Jan-23,0.8092,0.0005,3.456,0.10,3.50,8.8,100.119,4
26-Jan-23,0.8093,0.0021,3.435,0.11,3.50,8.8,100.119,4
25-Jan-23,0.8092,-0.0016,3.390,0.09,3.50,8.8,100.119,4
24-Jan-23,0.812,-0.0035,3.385,0.11,3.50,8.8,100.119,4
23-Jan-23,0.8085,0.0018,3.443,0.09,3.50,8.8,100.119,4
20-Jan-23,0.8085,0.0030,3.438,0.07,3.50,8.8,100.119,4
19-Jan-23,0.8091,-0.0107,3.420,-0.01,3.50,8.8,100.119,4
18-Jan-23,0.8068,-0.0026,3.415,0.01,3.50,8.8,100.119,4
17-Jan-23,0.8143,-0.0012,3.453,0.04,3.50,8.8,100.119,4
16-Jan-23,0.8193,0.0020,3.468,0.06,3.50,8.8,100.119,4
13-Jan-23,0.8187,0.0064,3.464,0.06,3.50,8.8,100.119,4
12-Jan-23,0.8212,0.0089,3.466,0.09,3.50,8.8,100.119,4
11-Jan-23,0.8244,0.0040,3.529,0.07,3.50,8.8,100.119,4
10-Jan-23,0.8232,-0.0039,3.695,0.19,3.50,8.8,100.119,4
09-Jan-23,0.8201,0.0033,3.667,0.19,3.50,8.8,100.119,4
06-Jan-23,0.8301,0.0087,3.589,0.14,3.50,8.8,100.119,4
05-Jan-23,0.8418,0.0064,3.675,0.12,3.50,8.8,100.119,4
04-Jan-23,0.8305,0.0041,3.650,0.12,3.50,8.8,100.119,4
03-Jan-23,0.8328,0.0137,3.786,0.13,3.50,8.8,100.119,4
30-Dec-22,0.8306,-0.0081,3.799,0.15,3.50,9.2,99.7131,3.9
29-Dec-22,0.8295,0.0021,3.828,0.13,3.50,9.2,99.7131,3.9
28-Dec-22,0.8308,0.0032,3.820,0.10,3.50,9.2,99.7131,3.9
23-Dec-22,0.8285,0.0005,3.773,0.05,3.50,9.2,99.7131,3.9
22-Dec-22,0.8313,-0.0037,3.744,0.04,3.50,9.2,99.7131,3.9
21-Dec-22,0.8258,0.0172,3.669,0.02,3.50,9.2,99.7131,3.9
20-Dec-22,0.8238,0.0013,3.705,0.02,3.50,9.2,99.7131,3.9
19-Dec-22,0.8244,0.0040,3.583,-0.02,3.50,9.2,99.7131,3.9
16-Dec-22,0.8228,-0.0127,3.454,-0.02,3.50,9.2,99.7131,3.9
15-Dec-22,0.8183,-0.0093,3.388,-0.02,3.50,9.2,99.7131,3.9
14-Dec-22,0.8062,-0.0009,3.431,0.00,3.00,9.2,99.7131,3.9
13-Dec-22,0.8068,0.0076,3.420,-0.09,3.00,9.2,99.7131,3.9
12-Dec-22,0.8161,-0.0041,3.366,-0.13,3.00,9.2,99.7131,3.9
09-Dec-22,0.8133,0.0006,3.357,-0.10,3.00,9.2,99.7131,3.9
08-Dec-22,0.8184,-0.0023,3.298,-0.11,3.00,9.2,99.7131,3.9
07-Dec-22,0.8198,-0.0043,3.218,-0.10,3.00,9.2,99.7131,3.9
06-Dec-22,0.8181,-0.0061,3.257,-0.09,3.00,9.2,99.7131,3.9
05-Dec-22,0.8185,0.0015,3.332,-0.11,3.00,9.2,99.7131,3.9
02-Dec-22,0.8186,-0.0003,3.330,-0.07,3.00,9.2,99.7131,3.9
01-Dec-22,0.8152,-0.0019,3.258,-0.06,3.00,9.2,99.7131,3.9
30-Nov-22,0.8395,0.0081,3.367,-0.03,3.00,9.3,100.1921,3.9
29-Nov-22,0.8332,0.0051,3.292,-0.04,3.00,9.3,100.1921,3.9
28-Nov-22,0.8306,-0.0017,3.252,-0.05,3.00,9.3,100.1921,3.9
25-Nov-22,0.8268,0.0027,3.264,-0.06,3.00,9.3,100.1921,3.9
24-Nov-22,0.8236,0.0002,3.173,-0.06,3.00,9.3,100.1921,3.9
23-Nov-22,0.8288,0.0017,3.145,-0.05,3.00,9.3,100.1921,3.9
22-Nov-22,0.8418,0.0103,3.270,0.07,3.00,9.3,100.1921,3.9
21-Nov-22,0.8485,-0.0012,3.305,0.07,3.00,9.3,100.1921,3.9
18-Nov-22,0.8384,0.0053,3.359,0.13,3.00,9.3,100.1921,3.9
17-Nov-22,0.849,-0.0006,3.323,0.16,3.00,9.3,100.1921,3.9
16-Nov-22,0.8411,-0.0025,3.272,0.20,3.00,9.3,100.1921,3.9
15-Nov-22,0.8407,-0.0021,3.430,0.25,3.00,9.3,100.1921,3.9
14-Nov-22,0.8526,0.0092,3.470,0.27,3.00,9.3,100.1921,3.9
11-Nov-22,0.8493,-0.0078,3.472,0.26,3.00,9.3,100.1921,3.9
10-Nov-22,0.8563,0.0108,3.390,0.25,3.00,9.3,100.1921,3.9
09-Nov-22,0.8792,-0.0014,3.559,0.28,3.00,9.3,100.1921,3.9
08-Nov-22,0.8648,0.0008,3.661,0.37,3.00,9.3,100.1921,3.9
07-Nov-22,0.8721,-0.0048,3.727,0.46,3.00,9.3,100.1921,3.9
04-Nov-22,0.8868,0.0203,3.654,0.53,3.00,9.3,100.1921,3.9
03-Nov-22,0.8945,0.0062,3.619,0.49,3.00,9.3,100.1921,3.9
02-Nov-22,0.8724,-0.0058,3.562,0.43,2.25,9.3,100.1921,3.9
01-Nov-22,0.8726,0.0129,3.610,0.35,2.25,9.3,100.1921,3.9
31-Oct-22,0.8685,0.0066,3.695,0.28,2.25,9.6,100.1411,3.9
28-Oct-22,0.8627,-0.0037,3.597,0.30,2.25,9.6,100.1411,3.9
27-Oct-22,0.8635,0.0025,3.624,0.38,2.25,9.6,100.1411,3.9
26-Oct-22,0.8621,0.0061,3.735,0.34,2.25,9.6,100.1411,3.9
25-Oct-22,0.8728,-0.0001,3.784,0.33,2.25,9.6,100.1411,3.9
24-Oct-22,0.8839,0.0064,3.865,0.36,2.25,9.6,100.1411,3.9
21-Oct-22,0.8988,0.0037,4.157,0.35,2.25,9.6,100.1411,3.9
20-Oct-22,0.8835,0.0027,3.959,0.37,2.25,9.6,100.1411,3.9
19-Oct-22,0.8881,-0.0017,3.965,0.42,2.25,9.6,100.1411,3.9
18-Oct-22,0.8832,0.0024,4.076,0.45,2.25,9.6,100.1411,3.9
17-Oct-22,0.8746,0.0090,4.133,0.44,2.25,9.6,100.1411,3.9
14-Oct-22,0.8888,0.0012,4.447,0.43,2.25,9.6,100.1411,3.9
13-Oct-22,0.8899,0.0035,4.380,0.37,2.25,9.6,100.1411,3.9
12-Oct-22,0.9032,-0.0086,4.629,0.39,2.25,9.6,100.1411,3.9
11-Oct-22,0.9023,-0.0106,4.643,0.17,2.25,9.6,100.1411,3.9
10-Oct-22,0.9051,-0.0045,4.649,0.09,2.25,9.6,100.1411,3.9
07-Oct-22,0.8995,-0.0009,4.398,0.05,2.25,9.6,100.1411,3.9
06-Oct-22,0.8929,-0.0078,4.329,0.00,2.25,9.6,100.1411,3.9
05-Oct-22,0.8893,-0.0048,4.170,-0.03,2.25,9.6,100.1411,3.9
04-Oct-22,0.8769,0.0257,4.018,-0.09,2.25,9.6,100.1411,3.9
03-Oct-22,0.8865,0.0022,4.048,-0.13,2.25,9.6,100.1411,3.9
30-Sep-22,0.8953,0.0018,4.163,-0.22,2.25,8.8,99.1908,3.8
29-Sep-22,0.9063,-0.0177,4.220,-0.24,2.25,8.8,99.1908,3.8
28-Sep-22,0.9307,0.0030,4.116,-0.23,2.25,8.8,99.1908,3.8
27-Sep-22,0.9282,-0.0052,4.527,-0.10,2.25,8.8,99.1908,3.8
26-Sep-22,0.927,0.0003,4.288,-0.23,2.25,8.8,99.1908,3.8
23-Sep-22,0.9177,-0.0197,3.969,-0.13,2.25,8.8,99.1908,3.8
22-Sep-22,0.8877,-0.0108,3.626,0.03,2.25,8.8,99.1908,3.8
21-Sep-22,0.8824,0.0063,3.443,-0.01,1.75,8.8,99.1908,3.8
20-Sep-22,0.876,-0.0061,3.403,0.04,1.75,8.8,99.1908,3.8
16-Sep-22,0.8748,-0.0062,3.263,0.07,1.75,8.8,99.1908,3.8
15-Sep-22,0.8703,0.0007,3.231,0.11,1.75,8.8,99.1908,3.8
14-Sep-22,0.8636,-0.0147,3.208,0.12,1.75,8.8,99.1908,3.8
13-Sep-22,0.8665,-0.0117,3.229,0.11,1.75,8.8,99.1908,3.8
12-Sep-22,0.8544,0.0166,3.138,0.12,1.75,8.8,99.1908,3.8
09-Sep-22,0.8633,0.0123,3.204,0.13,1.75,8.8,99.1908,3.8
08-Sep-22,0.8702,0.0033,3.106,0.17,1.75,8.8,99.1908,3.8
07-Sep-22,0.8721,-0.0086,3.106,0.12,1.75,8.8,99.1908,3.8
06-Sep-22,0.8674,0.0018,3.134,0.00,1.75,8.8,99.1908,3.8
05-Sep-22,0.869,0.0009,3.065,-0.15,1.75,8.8,99.1908,3.8
02-Sep-22,0.8633,0.0186,3.049,-0.07,1.75,8.8,99.1908,3.8
01-Sep-22,0.8676,-0.0186,3.028,-0.07,1.75,8.8,99.1908,3.8
31-Aug-22,0.8593,-0.0105,2.920,-0.11,1.75,8.6,99.869,3.7
30-Aug-22,0.8598,-0.0088,2.847,-0.11,1.75,8.6,99.869,3.7
26-Aug-22,0.848,-0.0070,2.791,-0.11,1.75,8.6,99.869,3.7
25-Aug-22,0.8456,0.0011,2.786,-0.08,1.75,8.6,99.869,3.7
24-Aug-22,0.8462,-0.0022,2.772,-0.13,1.75,8.6,99.869,3.7
23-Aug-22,0.8437,-0.0061,2.659,-0.02,1.75,8.6,99.869,3.7
22-Aug-22,0.8482,-0.0022,2.559,0.01,1.75,8.6,99.869,3.7
19-Aug-22,0.8471,0.0011,2.478,0.01,1.75,8.6,99.869,3.7
18-Aug-22,0.8331,0.0035,2.404,-0.03,1.75,8.6,99.869,3.7
17-Aug-22,0.8303,-0.0027,2.374,-0.01,1.75,8.6,99.869,3.7
16-Aug-22,0.8268,0.0036,2.200,0.08,1.75,8.6,99.869,3.7
15-Aug-22,0.8278,0.0011,2.068,0.09,1.75,8.6,99.869,3.7
12-Aug-22,0.8252,0.0047,2.207,0.14,1.75,8.6,99.869,3.7
11-Aug-22,0.8179,-0.0055,2.137,0.13,1.75,8.6,99.869,3.7
10-Aug-22,0.8157,0.0025,2.049,0.08,1.75,8.6,99.869,3.7
09-Aug-22,0.8273,0.0008,2.067,0.10,1.75,8.6,99.869,3.7
08-Aug-22,0.8252,0.0057,2.019,0.12,1.75,8.6,99.869,3.7
05-Aug-22,0.8292,-0.0011,2.138,0.11,1.75,8.6,99.869,3.7
04-Aug-22,0.8257,0.0003,1.959,0.07,1.75,8.6,99.869,3.7
03-Aug-22,0.8256,0.0049,2.020,0.09,1.25,8.6,99.869,3.7
02-Aug-22,0.8185,-0.0006,1.918,0.15,1.25,8.6,99.869,3.7
01-Aug-22,0.8141,-0.0013,1.840,0.18,1.25,8.6,99.869,3.7
29-Jul-22,0.8222,0.0106,1.964,0.20,1.25,8.8,99.9027,3.6
28-Jul-22,0.8255,-0.0004,1.947,0.22,1.25,8.8,99.9027,3.6
27-Jul-22,0.8312,0.0057,2.072,0.16,1.25,8.8,99.9027,3.6
26-Jul-22,0.8303,0.0000,2.028,0.15,1.25,8.8,99.9027,3.6
25-Jul-22,0.8302,0.0041,2.038,0.17,1.25,8.8,99.9027,3.6
22-Jul-22,0.8306,0.0008,2.068,0.16,1.25,8.8,99.9027,3.6
21-Jul-22,0.837,0.0009,2.153,0.11,1.25,8.8,99.9027,3.6
20-Jul-22,0.8335,-0.0044,2.258,0.12,1.25,8.8,99.9027,3.6
19-Jul-22,0.8315,0.0101,2.311,0.20,1.25,8.8,99.9027,3.6
18-Jul-22,0.8315,0.0090,2.227,0.23,1.25,8.8,99.9027,3.6
15-Jul-22,0.8435,0.0169,2.204,0.23,1.25,8.8,99.9027,3.6
14-Jul-22,0.8485,-0.0163,2.171,0.20,1.25,8.8,99.9027,3.6
13-Jul-22,0.8366,-0.0074,2.152,0.30,1.25,8.8,99.9027,3.6
12-Jul-22,0.8412,0.0018,2.143,0.33,1.25,8.8,99.9027,3.6
11-Jul-22,0.8414,0.0000,2.222,0.33,1.25,8.8,99.9027,3.6
08-Jul-22,0.8316,0.0010,2.267,0.33,1.25,8.8,99.9027,3.6
07-Jul-22,0.8333,0.0114,2.183,0.32,1.25,8.8,99.9027,3.6
06-Jul-22,0.8395,0.0117,2.124,0.37,1.25,8.8,99.9027,3.6
05-Jul-22,0.8392,-0.0286,2.163,0.39,1.25,8.8,99.9027,3.6
04-Jul-22,0.8253,0.0089,2.235,0.40,1.25,8.8,99.9027,3.6
01-Jul-22,0.833,-0.0001,2.123,0.43,1.25,8.8,99.9027,3.6
30-Jun-22,0.8235,-0.0196,2.281,0.38,1.25,8.2,99.3608,3.6
29-Jun-22,0.825,-0.0015,2.385,0.33,1.25,8.2,99.3608,3.6
28-Jun-22,0.8196,0.0090,2.468,0.34,1.25,8.2,99.3608,3.6
27-Jun-22,0.8128,0.0069,2.379,0.36,1.25,8.2,99.3608,3.6
24-Jun-22,0.8138,0.0268,2.295,0.35,1.25,8.2,99.3608,3.6
23-Jun-22,0.8169,-0.0097,2.284,0.35,1.25,8.2,99.3608,3.6
22-Jun-22,0.8161,-0.0088,2.459,0.32,1.25,8.2,99.3608,3.6
21-Jun-22,0.8142,0.0042,2.626,0.31,1.25,8.2,99.3608,3.6
20-Jun-22,0.816,0.0150,2.585,0.27,1.25,8.2,99.3608,3.6
17-Jun-22,0.8209,-0.0041,2.482,0.26,1.25,8.2,99.3608,3.6
